公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1201,味全,1809938,1695994,1693716,6.71,6.86,8046332,7094306,13.41,-
1203,味王,531311,469207,526103,13.23,0.98,2502699,2464575,1.54,-
1210,大成,6390612,6424220,6115699,-0.52,4.49,31092939,28872829,7.68,-
1213,大飲,38938,28570,47299,36.28,-17.67,199906,233108,-14.24,-
1215,卜蜂,1768590,1739496,1845422,1.67,-4.16,8543383,8489469,0.63,-
1216,統一,38716214,36918812,37995651,4.86,1.89,183410899,177597582,3.27,-
1217,愛之味,318595,287677,316505,10.74,0.66,1602551,1597471,0.31,-
1218,泰山,645123,592778,714359,8.83,-9.69,3011356,3238846,-7.02,-
1219,福壽,1049658,1038477,1040713,1.07,0.85,5058542,4930870,2.58,-
1220,台榮,242992,209667,214200,15.89,13.44,1065942,990681,7.59,-
1225,福懋油,857478,889193,906043,-3.56,-5.36,4224441,4597836,-8.12,-
1227,佳格,2130222,1776586,1738673,19.9,22.51,11243974,10542228,6.65,-
1229,聯華,729961,616100,443093,18.48,64.74,2574715,2069765,24.39,本公司本年度合併營收成長主因自4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,695419,642774,606265,8.19,14.7,3456263,3155534,9.53,-
1232,大統益,1406554,1328619,1426938,5.86,-1.42,6894446,6937135,-0.61,-
1233,天仁,191640,165999,195663,15.44,-2.05,926748,917109,1.05,-
1234,黑松,702807,618002,769606,13.72,-8.67,3466066,3752714,-7.63,-
1235,興泰,3028,2555,2691,18.51,12.52,10279,10774,-4.59,-
1236,宏亞,99992,123213,98968,-18.84,1.03,723154,792708,-8.77,-
1702,南僑,1556349,1479700,1578262,5.18,-1.38,7253485,7327718,-1.01,-
1737,臺鹽,260904,228226,340986,14.31,-23.48,1165178,1235634,-5.7,-
合計,合計,60146325,57275865,58616855,5.01,2.6,286473298,276848892,3.47,
