公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1201,味全,1797271,2010851,1857221,-10.62,-3.22,15432811,14499289,6.43,-
1203,味王,540815,573610,520954,-5.71,3.81,4744857,4532511,4.68,-
1210,大成,6685601,6927433,6405654,-3.49,4.37,57342218,53543698,7.09,-
1213,大飲,13552,50864,36194,-73.35,-62.55,354982,501647,-29.23,主係108年9月因西打2000ml不良品預防性回收退換貨造成營收減少所致
1215,卜蜂,1808855,1835593,1769540,-1.45,2.22,15575358,15807059,-1.46,-
1216,統一,39494107,41324567,37539418,-4.42,5.2,343355145,330259197,3.96,-
1217,愛之味,441377,637949,417077,-30.81,5.82,3614466,3538846,2.13,-
1218,泰山,782187,833163,736565,-6.11,6.19,6196441,6170527,0.41,-
1219,福壽,994450,999824,934908,-0.53,6.36,9044740,8714185,3.79,-
1220,台榮,229760,261871,238953,-12.26,-3.84,2075508,1942586,6.84,-
1225,福懋油,837263,927042,937936,-9.68,-10.73,7838370,8344865,-6.06,-
1227,佳格,2745482,3045171,3032428,-9.84,-9.46,21404896,19494272,9.8,-
1229,聯華,788561,1240355,409979,-36.42,92.34,5976587,3766018,58.69,本公司本年度合併營收成長主因自4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,586266,789158,680585,-25.7,-13.85,6316123,5993552,5.38,-
1232,大統益,1451185,1503403,1300638,-3.47,11.57,12609329,12555938,0.42,-
1233,天仁,193774,198165,200800,-2.21,-3.49,1682302,1662666,1.18,-
1234,黑松,749900,942073,766929,-20.39,-2.22,6751799,7003695,-3.59,-
1235,興泰,24344,6382,5281,281.44,360.97,47868,50039,-4.33,"合併投資公司獲配現金股利較去年同期增加18,920仟元"
1236,宏亞,139678,170372,178724,-18.01,-21.84,1276027,1410715,-9.54,-
1702,南僑,1547793,1544160,1576547,0.23,-1.82,13441019,13484667,-0.32,-
1737,臺鹽,257599,258901,231095,-0.5,11.46,2170967,2267293,-4.24,-
合計,合計,62109820,66080907,59777426,-6.0,3.9,537251813,515543265,4.21,
