公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1704,榮化,2896222,2308381,2564232,25.46,12.94,18590496,17064821,8.94
1708,東鹼,230244,220060,197061,4.62,16.83,1536065,1636887,-6.15
1709,和益化工,812257,868480,953677,-6.47,-14.82,6262842,5397950,16.02
1710,東聯,968763,1176698,1060163,-17.67,-8.62,8021445,7514757,6.74
1711,永光化學,423078,457101,471920,-7.44,-10.34,3312972,3715917,-10.84
1712,興農,597116,630381,546298,-5.27,9.3,4174047,3745758,11.43
1713,國化,50302,40475,43868,24.27,14.66,340908,307679,10.79
1714,和桐化學,923187,853096,1197803,8.21,-22.92,7398553,7003157,5.64
1717,長興化學,1601294,1490341,1557384,7.44,2.81,10998741,10882994,1.06
1718,中纖,1258211,1294659,1355550,-2.81,-7.18,10094331,8929849,13.04
1721,三晃,146421,138730,149169,5.54,-1.84,1010526,1015556,-0.49
1722,台肥,1410160,1301784,1240513,8.32,13.67,9456066,8134008,16.25
1723,中碳,730115,663321,734914,10.06,-0.65,5366580,4466142,20.16
1724,台硝,203771,223205,158822,-8.7,28.3,1475670,983116,50.1
1725,元禎,822618,732751,834192,12.26,-1.38,5837573,5861232,-0.4
1726,永記造漆,507467,504707,479078,0.54,5.92,3603264,3412334,5.59
1727,中華化學,179777,193951,162012,-7.3,10.96,1191262,992850,19.98
1730,花仙子,80579,84527,78157,-4.67,3.09,567774,535585,6.01
1732,毛寶,59000,57098,67688,3.33,-12.83,440428,453090,-2.79
1735,日勝化,129305,134129,202644,-3.59,-36.19,1148105,1424335,-19.39
1737,臺鹽,164190,173860,165871,-5.56,-1.01,1384326,1229159,12.62
1773,勝一化工,516647,512190,525877,0.87,-1.75,3876418,3603862,7.56
4722,國精化學,221678,240170,191467,-7.69,15.77,1679205,1280351,31.15
4725,信昌化,2406786,2457982,2324410,-2.08,3.54,16799300,14280455,17.63
4733,上緯企業,122817,153820,74581,-20.15,64.67,1021080,633862,61.08
合計,合計,17462005,16911897,17337351,3.25,0.71,125587977,114505706,9.67
